text,label
"Ryanair sees profits rise 15 percent Ryanair, the Irish no-frills airline, said net profit rose 15 percent for the quarter to September, adding it was well-placed to combat the threat of record high oil prices and fierce competition.",2
"Lack of cash killed Beagle 2 If there had been as many people taking care of the Beagle 2 project as there have been reports into why the lander got lost, we #39;d have reams of data on the composition of the Martian soil flooding back from a perfectly functioning vehicle, right now.",3
We want Kerry It signalled this in no uncertain terms when oil prices fell below US\$50 (\$83) mark on Monday. US light crude dipped to US\$49 at one point before ending at US\$49.,2
BJ Services Shares Fall on 4Q Results Shares of BJ Services Co. fell more than 5 percent Tuesday morning after the oilfield service provider reported fourth-quarter results and issued a 2005 outlook that fell short of analyst expectations.,2
"Oil prices go down. But for how long? With the US presidential elections approaching, world oil prices appear to be going down. New York #39;s main contract, light sweet crude for delivery in December, fell 26 cents to 49.",2
"When in Rome, moan It was the nadir of a love affair, at the Stadio Olimpico in Roma on Sunday, that had endured much during its existence, but was perhaps not prepared for a midweek surrender at Juventus in a season that has so far seen more than its fair share of turmoil ",1
"Iraqi Rebels Bomb Baghdad Ministry, Hit Oil Sector Rebels bracing for a US-led assault on their Falluja and Ramadi strongholds showed their muscle Tuesday with a bloody car bombing in Baghdad, strikes on oil pipelines and several attacks on Iraqi security forces.",0
"Fresh tax claims hit Yukos Shares in Yukos, the Russian oil group beset by difficulties, dropped sharply yesterday after reports that the authorities had launched fresh tax claims against it, totalling up to \$7 billion.",2
"BJ Services profit jumps 42 percent on drilling surge HOUSTON -- BJ Services Co., which provides oil-pumping services, Tuesday posted a 42 percent jump in profit for its latest quarter, but warned that fiscal 2005 estimates would fall below Wall Street #39;s expectations.",2
"Stocks Move Up Despite Election Jitters Despite its nervousness over the presidential election, Wall Street extended its rally Tuesday, pushing stocks higher as investors welcomed a drop in oil prices past the \$50 per barrel level.",2
"The UAE names new energy minister The United Arab Emirates (UAE) has named Mohammed bin Al Dhaen Al Hamili oil minister, succeeding Obeid bin Saif Al Nasseri in a cabinet reshuffle approved by Supreme Council ",0
"Latest back-tax bill raises Yukos debt to 9bn Yukos shares plunged 18 on the Russian exchange yesterday after reports that the oil firm has been hit with another back-tax bill, bringing its total debt to \$17bn (9.",2
"Stocks: Rally continues despite election-day jitters NEW YORK Despite nervousness over the presidential election, Wall Street extended its rally on Tuesday, pushing stocks higher as investors welcomed a drop in oil prices to below \$50 per barrel.",2
UAE founder Sheikh Zayed dies President of the United Arab Emirates and ruler of Abu Dhabi Sheik Zayed bin Sultan al-Nayahan -- who united seven feuding sheikhdoms and used oil revenues to ,0
"Insurgents Blow Up an Iraqi Oil Pipeline Insurgents blew up a northern oil export pipeline on Tuesday, dealing a severe blow to the national economy, even as car bombs and gun battles across the country ",0
"US election reprieve for oil NEW YORK: Oil dropped below \$50 a barrel last night to the lowest price in more than a month, extending a \$6 slide from recent peaks as the US presidential election got underway.",2
"Car bombs kill 12 in Baghdad, Mosul, oil pipeline blown up Baghdad, Nov 03 - Car bombs killed at least a dozen people in Baghdad and another major city as pressure mounted on interim Prime Minister Ayad Allawi to avert a full-scale US attack on the insurgent stronghold Fallujah.",0
"Iraqis killed, oil fields struck in latest attacks BAGHDAD, IRAQ - Iraqi insurgents destroyed a northern oil export pipeline Tuesday, dealing a severe blow to the nation #39;s crippled economy, and Iraqi officials said two car bombs and gunbattles across the country left at least 12 Iraqis dead.",0
"Basketball: Reigning NBA champs open by downing Yao #39;s Rockets AUBURN HILLS, Michigan : Reigning champion Detroit spoiled National Basketball Association scoring leader Tracy McGrady #39;s debut alongside star center Yao Ming with Houston, downing the Rockets 87-79 here.",1
Yukos Shareholders to Consider Bankruptcy Russian oil giant Yukos chief executive officer Stephen Theede said today that the company would call an emergency shareholders meeting to consider a possible bankruptcy.,2
"Iraq #39;s northern oil exports halted Oil official says fourth sabotage is one of the most powerful and most serious attacks ever on pipeline network. By Marwan Ibrahim- KIRKUK, Iraq.",0
"Oil, \$, markets up on Bush win prospects Amid indications that US President George W Bush is all set to return to the White House for a second term, oil prices, which had dropped below \$50 a barrel on Monday crept back to \$51 before settling at \$50.",2
"Yukos Shareholders to Consider Bankruptcy Next Month (Update3) OAO Yukos Oil Co., Russia #39;s biggest oil exporter, will ask shareholders to consider declaring bankruptcy to protect assets from government demands for \$14 billion in back taxes, more than the company #39;s market value.",2
"Yukos close to bankruptcy: company CEO Russian oil giant Yukos is very close to insolvency, Yukos #39; CEO Steven Theede was quoted by the Interfax news agency as saying on Wednesday.",2
"Iraqi Oil Ministry official killed in Baghdad BAGHDAD A senior Oil Ministry official was killed Wednesday by gunmen on his way to work, the ministry #39;s spokesman said. The official, Hussein Ali al-Fattal, director general of the ministry #39;s oil byproducts ",0
"UAE president #39;s death makes little impact on oil prices DUBAI (AFP) - The death of Sheikh Zayed bin Sultan al-Nahayan, president of the oil-rich United Arab Emirates (UAE), is not expected to have a major impact on already climbing world crude prices, experts said.",0
"Update 1: Asian, European Markets Advance; Oil Up Stock markets rose across Europe and Asia, oil prices edged up and the US dollar was modestly higher Wednesday as US President Bush crept closer to re-election in a tight race for the White House.",2
Climate Change Melts Arctic Ice Negative changes include a shorter season for oil and gas development due to soggy tundra and rising seas due to the melting of ice sheets.,3
Oil Slips Under \$50 as US Supply Swell Oil prices fell further below \$50 on Wednesday as a fresh rise in US crude oil inventories outweighed the impact of President Bush #39;s victory in the US election.,2
"Crude oil futures fall below \$49 US a barrel as oil supplies grow Oil futures prices fell Wednesday after an American government report showed US supplies of crude rising sharply, allowing traders to shrug off the fact that inventories of heating oil are still tight.",2
"Oil Rises After Kerry Concedes US Presidential Race to Bush Crude oil rose, erasing a 2 percent loss, after Senator John Kerry conceded the US presidential race to George W. Bush. The re-election of Bush means the US is likely to keep adding oil to its Strategic Petroleum Reserve.",2
Belmont Stakes winner retires NEW YORK The horse that spoiled  quot;Smarty Jones #39; quot; bid for the Triple Crown is being retired from racing. Belmont Stakes winner  quot;Birdstone quot; was retired today after chipping a bone in his left front ankle during the Breeders #39; Cup Classic.,1
Bush Win Sends Oil Near \$51 a Barrel Oil prices surged more than \$1 on Wednesday as the re-election of President Bush countered the impact of a big increase in spare oil supplies ahead of winter.,2
"Dow Ends Up 101 on President Bush Victory Wall Street celebrated President Bush #39;s re-election with a solid rally Wednesday, surging higher as investors welcomed continuity in Washington and shrugged off higher oil prices.",2
Key Witness in India Riot Case Retracts Testimony A landmark trial arising from attacks on Muslims that swept the state of Gujarat in 2002 was thrown into turmoil Wednesday when the government #39;s star witness accused ,0
Crude Oil Falls After US Supplies Rise More Than Expected Crude oil futures fell after a US Energy Department report showed rising imports boosted inventories by three times the amount analysts forecast.,2
