Year,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2021,Python molurus,Reptilia,Serpentes,Pythonidae,Python,RU,SM,VN,,2.0,garments,,T,C
2021,Python molurus,Reptilia,Serpentes,Pythonidae,Python,XX,DE,VN,,2.0,leather products (small),Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,AE,CZ,,,43.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,CA,BJ,,,85.0,live,,T,R
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,CH,DE,XX,,1.0,live,Number of specimens,P,I
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,CH,DE,,,2.0,live,Number of specimens,P,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,CH,DE,,,83.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,DE,GB,,1.0,,live,Number of specimens,P,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,GB,DE,,,16.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,HK,CZ,NL,,3.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,ID,CZ,,,10.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,BJ,,,300.0,live,,T,R
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,BG,,990.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,DE,,176.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,SK,,7.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,,,84.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,DE,,,3571.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,KR,CZ,,,1.0,live,,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,KR,DE,,,16.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,NO,DE,,,9.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,RU,DE,,,11.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,TG,BJ,,,100.0,live,,T,R
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,BJ,,,200.0,live,,T,R
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,DE,,,33.0,live,Number of specimens,T,C
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,BJ,XX,,20.0,live,,T,R
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,BJ,XX,,5.0,live,,T,W
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,BJ,,,20200.0,live,,T,R
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,BJ,,,100.0,live,,T,W
2021,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,DE,,,889.0,live,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,ID,,2.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,ID,,1.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AL,DE,VN,,1.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,DE,ID,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CA,DE,ID,,4.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CA,DE,ID,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,DE,ID,,14.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,DE,ID,,48.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,DE,MY,,4.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,DE,VN,,1.0,garments,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,DE,VN,,3.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,DE,,,2.0,live,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CN,DE,ID,,19.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CN,DE,ID,,32.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CN,DE,MY,,16.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CN,DE,VN,,11.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CO,DE,ID,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CZ,CH,ID,1.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CZ,ID,,9.0,,live,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CZ,TR,ID,30.0,,leather products (large),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,AE,ID,1.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,CH,ID,31.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,CH,LA,5.0,,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,CH,LA,2.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,CH,MY,2.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,CH,VN,8.0,,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,CH,,1.0,,live,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,ID,,13.0,,live,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,ID,,356.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,JP,ID,156.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,KR,ID,96.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,MX,ID,262.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,RU,ID,12.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,SG,VN,1340.0,,skins,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,TH,,2.0,,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,TR,ID,240.0,,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,TR,ID,600.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,TR,VN,1.0,,garments,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,US,ID,4.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,DE,ZA,ID,4.0,,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,FR,TN,ID,,233.0,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,GB,DE,ID,,21.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,GB,DE,ID,,21.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,GB,DE,MY,,6.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,GB,DE,VN,,1.0,garments,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,GB,DE,VN,,4.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IL,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IL,DE,ID,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IL,DE,VN,,1.0,garments,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IN,DE,ID,,1.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IN,DE,VN,,1.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,DE,ID,,14.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,DE,VN,,1.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,DE,,,2.0,live,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KH,DE,ID,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,DE,ID,,12.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,DE,MY,,18.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,DE,VN,,1.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KV,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KV,DE,ID,,6.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KV,DE,MY,,6.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KW,DE,ID,,21.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KW,DE,VN,,1.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KZ,DE,ID,,24.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MC,DE,ID,,10.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MN,DE,ID,,1.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,VN,2.0,,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MX,DE,ID,,4.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MX,DE,ID,,67.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MX,DE,MY,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MX,DE,VN,,2.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MY,DE,ID,,2.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,NO,DE,ID,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,PE,DE,MY,,2.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,QA,DE,ID,,95.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,RU,DE,ID,,58.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,RU,DE,ID,,2.0,leather products (small),kg,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,RU,DE,ID,,81.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,RU,DE,MY,,69.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,RU,DE,VN,,5.0,garments,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,RU,DE,VN,,6.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,SA,DE,ID,,81.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TH,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TN,FR,ID,9.0,,skins,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TN,FR,ID,296.0,,skin pieces,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,CH,ID,1.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,DE,ID,,1.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,DE,VN,,2.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,ES,ID,55.0,,skins,,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,ES,ID,3.0,,skins,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,ES,LA,18.0,,skins,,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,ES,VN,1668.0,,skins,,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,FR,ID,10.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,FR,LA,4.0,,leather products (small),,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,FR,MY,23.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,FR,SG,1.0,,leather products (small),,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,FR,VN,51.0,,leather products (small),,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,FR,VN,65.0,,skins,,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,ID,,23747.0,,skins,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,IT,ID,3.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,IT,ID,80.0,,skins,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,IT,MY,3.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,IT,VN,42.0,,leather products (small),,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,IT,VN,160.0,,skins,,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,MY,,1690.0,,skins,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,NL,MY,2.0,,leather products (small),,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TR,SG,ID,7078.0,,skins,,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,TW,DE,VN,,1.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,UA,DE,ID,,4.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,CO,,26.0,leather products (small),,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,DE,ID,,38.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,DE,ID,,234.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,DE,MY,,89.0,leather products (small),Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,DE,VN,,14.0,garments,Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,DE,VN,,14.0,leather products (small),Number of specimens,T,C
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,ZA,DE,ID,,1.0,garments,Number of specimens,T,W
2021,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,ZA,DE,ID,,4.0,leather products (small),Number of specimens,T,W
2021,Python sebae,Reptilia,Serpentes,Pythonidae,Python,JP,DE,,,1.0,live,Number of specimens,T,C
2021,Pteroglossus aracari,Aves,Piciformes,Ramphastidae,Pteroglossus,LK,GY,,20.0,,live,Number of specimens,B,W
2021,Pteroglossus aracari,Aves,Piciformes,Ramphastidae,Pteroglossus,LK,SR,,8.0,,live,Number of specimens,B,W
2021,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,CH,DE,,,2.0,live,Number of specimens,Z,C
2021,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,LK,GY,,20.0,,live,Number of specimens,B,W
2021,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,LK,SR,,8.0,,live,Number of specimens,B,W
2021,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CZ,AR,,24.0,,live,,T,C
2021,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,DE,GY,,18.0,,live,Number of specimens,Z,W
2021,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,LK,GY,,7.0,,live,Number of specimens,B,C
2021,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,LK,GY,,7.0,,live,Number of specimens,B,W
2021,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,GY,,10.0,,live,Number of specimens,B,W
2021,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,PH,,2.0,,live,Number of specimens,B,C
2021,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,SR,,14.0,,live,Number of specimens,B,W
2021,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,GY,,10.0,,live,Number of specimens,B,W
2021,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,SR,,14.0,,live,Number of specimens,B,W
2021,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,TH,,4.0,,live,Number of specimens,B,C
2021,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,CH,DE,,,1.0,skeletons,Number of specimens,T,C
2021,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,LK,TH,,12.0,,live,Number of specimens,B,C
2021,Rhina ancylostoma,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhina,HK,LK,,,1550.0,fins,kg,T,W
2021,Rhina ancylostoma,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhina,SG,LK,,,1000.0,fins,kg,T,W
2021,Rhynchobatus spp.,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhynchobatus,HK,LK,,,50.0,fins,kg,T,C
2021,Rhynchobatus spp.,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhynchobatus,HK,LK,,,3931.3,fins,kg,T,W
2021,Rhynchobatus spp.,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhynchobatus,SG,LK,,,1400.0,fins,kg,T,W
2021,Rhynchobatus djiddensis,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhynchobatus,HK,LK,,,725.0,fins,kg,T,W
2021,Rhynchobatus djiddensis,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhynchobatus,SG,LK,,,2350.0,fins,kg,T,W
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,DE,ZA,,3.0,,trophies,Number of specimens,H,W
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,TR,ZA,,2.0,,feet,,H,W
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,TR,ZA,,2.0,,horns,,H,W
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,TR,ZA,,1.0,,skins,,H,W
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,TR,ZA,,1.0,,trophies,,H,W
2021,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,BD,SD,,,4.0,live,,,W
2021,Tylototriton shanjing,Amphibia,Caudata,Salamandridae,Tylototriton,JP,CZ,,,120.0,live,,T,C
2021,Tylototriton shanjing,Amphibia,Caudata,Salamandridae,Tylototriton,KR,CZ,,,70.0,live,,T,C
2021,Psammocora spp.,Anthozoa,Scleractinia,Siderastreidae,Psammocora,DE,AU,,81.0,,live,Number of specimens,T,W
2021,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,LK,,,4365.35,fins,kg,T,W
2021,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,NL,MR,,,0.75,specimens,kg,S,W
2021,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,NL,MR,,,300.0,specimens,ml,S,W
2021,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,SG,LK,,,1200.0,fins,kg,T,W
2021,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,LK,,,260.0,fins,kg,T,W
2021,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,NL,MR,,,0.75,specimens,kg,S,W
2021,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,NL,MR,,,300.0,specimens,ml,S,W
2021,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,LK,,,3120.95,fins,kg,T,W
2021,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,LK,,,4200.0,skins,kg,T,W
2021,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,NL,MR,,,0.75,specimens,kg,S,W
2021,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,NL,MR,,,300.0,specimens,ml,S,W
2021,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,SG,LK,,,400.0,fins,kg,T,W
2021,Aegolius funereus,Aves,Strigiformes,Strigidae,Aegolius,CH,DE,,,4.0,live,Number of specimens,T,C
2021,Athene noctua,Aves,Strigiformes,Strigidae,Athene,CZ,SA,,1.0,,live,,P,W
2021,Athene noctua,Aves,Strigiformes,Strigidae,Athene,DE,CH,,17.0,,live,Number of specimens,N,C
2021,Bubo lacteus,Aves,Strigiformes,Strigidae,Bubo,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Strix uralensis,Aves,Strigiformes,Strigidae,Strix,CA,DE,,,2.0,live,Number of specimens,T,C
2021,Gracula religiosa,Aves,Passeriformes,Sturnidae,Gracula,CH,DE,,,3.0,live,Number of specimens,T,C
2021,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,DE,CH,,20.0,,live,Number of specimens,B,C
2021,Hippocampus barbouri,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CH,DE,ID,,20.0,live,Number of specimens,T,F
2021,Hippocampus barbouri,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CH,DE,,,4.0,live,Number of specimens,T,C
